StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,ZipCode,TzTimeZone,StateCode,StateDesc,CountryCode,CountryDesc,CountyName
1201,CYNA,Natashquan Airport,50.19,-61.7889,39,Natashquan,,US/Eastern,QC,Quebec,CA,Canada,
1202,CYNC,Wemindji Airport - NW of Wemindji,53.0108,-78.8302,46,Wemindji,,US/Eastern,QC,Quebec,CA,Canada,
1203,CYND,Gatineau Airport - NE of Ottawa,45.5216,-75.5635,211,Gatineau,,US/Eastern,QC,Quebec,CA,Canada,
1204,CYNE,Norway House Airport - SW of Norway House,53.9577,-97.8441,731,Norway House,,US/Central,MB,Manitoba,CA,Canada,
1205,CYNM,Matagami Airport - SW of Matagami,49.7616,-77.8277,918,Matagami,,US/Eastern,QC,Quebec,CA,Canada,
1206,CYOA,Ekati - NE of Rae Lakes,64.6988,-110.6147,1539,Rae Lakes,,US/Mountain,NT,Northwest Territories,CA,Canada,
1207,CYOC,Old Crow Airport - SW of Old Crow,67.5705,-139.8391,824,Old Crow,,US/Pacific,YT,Yukon,CA,Canada,
1208,CYOD,Canadian Forces Base Cold Lake ,54.4072,-110.2783,1775,Medley,,US/Mountain,AB,Alberta,CA,Canada,
1209,CYOJ,High Level Airport,58.6213,-117.1647,1110,High Level,,US/Mountain,AB,Alberta,CA,Canada,
1210,CYOW,Macdonald-Cartier International Airport - SE of Ottawa,45.3225,-75.6692,374,Ottawa,13694,US/Eastern,ON,Ontario,CA,Canada,
1211,CYOY,Valcartier Heliport,46.9025,-71.5061,550,Valcartier,,US/Eastern,QC,Quebec,CA,Canada,
1212,CYPA,Prince Albert Airport - NE of PrinceAlbert,53.2141,-105.6727,1405,Prince Albert,,Canada/Central,SK,Saskatchewan,CA,Canada,
1213,CYPB,Port Alberni Airport - SE of Port Alberni,49.4721,-124.6847,8,Port Alberni,,US/Pacific,BC,British Columbia,CA,Canada,
1214,CYPC,Paulatuk Airport - NW of Paulatuk,69.3611,-124.0586,18,Paulatuk,,US/Mountain,NT,Northwest Territories,CA,Canada,
1215,CYPD,Port Hawkesbury Airport -  NW of Port Hawkesbury,45.6566,-61.368,377,Port Hawkesbury,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1216,CYPE,Peace River Airport - SW of Peace River,56.2269,-117.4472,1873,Peace River,,US/Mountain,AB,Alberta,CA,Canada,
1217,CYPG,SE of Portage La Prairie,49.903,-98.2738,885,Portage La Prairie,,US/Central,MB,Manitoba,CA,Canada,
1218,CYPH,NE of Inukjuak,58.4716,-78.0772,83,Inukjuak,,US/Eastern,QC,Quebec,CA,Canada,
1219,CYPL,SW of Pickle Lake,51.4463,-90.2141,1267,Pickle Lake,,US/Central,ON,Ontario,CA,Canada,
1220,CYPN,NE of Port Menier,49.8363,-64.2886,167,Port Menier,,US/Eastern,QC,Quebec,CA,Canada,
1221,CYPQ,SW of Peterborough Airport,44.23,-78.3633,628,Peterborough,,US/Eastern,ON,Ontario,CA,Canada,
1222,CYPR,Prince Rupert Airport - SW of Prince Rupert,54.2861,-130.4447,116,Prince Rupert,,US/Pacific,BC,British Columbia,CA,Canada,
1223,CYPW,Powell River Airport - NE of Powell River,49.8477,-124.4991,369,Powell River,,US/Pacific,BC,British Columbia,CA,Canada,
1224,CYPX,NE of Povungnituq,60.0505,-77.2869,74,Povungnituq,,US/Eastern,QC,Quebec,CA,Canada,
1225,CYPY,Fort Chipewyan Airport - NE of Fort Chipewyan,58.7672,-111.1172,761,Fort Chipewyan,,US/Mountain,AB,Alberta,CA,Canada,
1226,CYPZ,Burns Lake - SE of Rose Lake,54.3764,-125.9514,2339,Rose Lake,,US/Pacific,BC,British Columbia,CA,Canada,
1227,CYQA,Muskoka Airport - SE of Bracebridge,44.9751,-79.3037,922,Bracebridge,,US/Eastern,ON,Ontario,CA,Canada,
1228,CYQB,Jean Lasage Int'l Airport - SW of L'ancienne-Lorette,46.7911,-71.3933,243,L'ancienne-Lorette,,US/Eastern,QC,Quebec,CA,Canada,
1229,CYQD,The Pas Airport - NE of The Pas,53.9714,-101.0911,889,The Pas,,US/Central,MB,Manitoba,CA,Canada,
1230,CYQF,Red Deer Airport - SW of Red Deer,52.1786,-113.8931,2969,Red Deer,,US/Mountain,AB,Alberta,CA,Canada,
1231,CYQG,Windsor Airport - SE of Windsor,42.266,-82.9604,623,Windsor,48288,US/Eastern,ON,Ontario,CA,Canada,
1233,CYQI,Yarmouth Airport - SE of Yarmouth,43.8269,-66.08,141,Yarmouth,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1234,CYQK,Kenora Airport - NE of Kenora,49.7883,-94.363,1332,Kenora,,US/Eastern,ON,Ontario,CA,Canada,
1235,CYQL,Lethbridge Airport,49.6302,-112.7997,3047,Lethbridge,,US/Mountain,AB,Alberta,CA,Canada,
1236,CYQM,Greater Moncton Int'l Airport - NE of Moncton,46.1222,-64.6786,232,Moncton,,Canada/Atlantic,XX,XXX,CA,Canada,
1237,CYQQ,Comox Valley Airport,49.7108,-124.8867,85,Comox,,US/Pacific,BC,British Columbia,CA,Canada,
1238,CYQR,Regina Airport - SW of Regina,50.4267,-104.6702,1893,Regina,,Canada/Central,SK,Saskatchewan,CA,Canada,
1239,CYQT,Thunder Bay Airport - SW of Thunder Bay,48.3719,-89.3239,653,Thunder Bay,,US/Eastern,ON,Ontario,CA,Canada,
1240,CYQU,Grande Prairie Airport - NW of Grande Prairie,55.182,-118.8822,2195,Grande Prairie,,US/Mountain,AB,Alberta,CA,Canada,
1241,CYQV,Yorkton Airport - NW of Yotkton,51.2525,-102.4519,1635,Yorkton,,Canada/Central,SK,Saskatchewan,CA,Canada,
1242,CYQW,Cameron McIntosh Airport - SE of North Battleford,52.7692,-108.2436,1798,North Battleford,,Canada/Central,SK,Saskatchewan,CA,Canada,
1243,CYQX,Gander International - SE of Gander ,48.9457,-54.5757,495,Gander,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1244,CYQY,Sydney Airport - NE of Sydney,46.1614,-60.0478,203,Sydney,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1245,CYQZ,Quesnel Airport - NW of Quesnel,53.0261,-122.51,1788,Quesnel,,US/Pacific,BC,British Columbia,CA,Canada,
1246,CYRA,Rae Lakes Gameti Airport - NW of Rae Lakes,64.1161,-117.3097,722,Rae Lakes,,US/Mountain,NT,Northwest Territories,CA,Canada,
1247,CYRB,Resolute Airport - NW of Resolute,74.7169,-94.9694,220,Resolute,,US/Central,NT,Northwest Territories,CA,Canada,
1248,CYRJ,Roberval Airport - NW of Roberval,48.52,-72.2656,587,Roberval,,US/Eastern,QC,Quebec,CA,Canada,
1249,CYRL,Red Lake Airport - NE of Red Lake,51.0669,-93.7931,1265,Red Lake,,US/Eastern,ON,Ontario,CA,Canada,
1250,CYRM,Rocky Mountain House Airport - NE of Rocky Mountain House,52.4297,-114.9041,3244,Rocky Mountain House,,US/Mountain,AB,Alberta,CA,Canada,
1251,CYRT,Rankin Inlet Airport - NW of Rankin Inlet,62.8114,-92.1158,105,Rankin Inlet,,US/Mountain,NT,Northwest Territories,CA,Canada,
1252,CYRV,Revelstoke Airport - SE of Revelstoke,50.9666,-118.1833,1459,Revelstoke,,US/Pacific,BC,British Columbia,CA,Canada,
1253,CYSA,Sable Island Airport - SE of Sonora,43.933,-60,13,Sonora,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1254,CYSB,Greater Sudbury Airport - NE of Sudbury,46.6261,-80.8016,1142,Sudbury,,US/Eastern,ON,Ontario,CA,Canada,
1255,CYSC,Sherbrooke Airport - NE of Sherbrooke,45.4386,-71.6914,791,Sherbrooke,,US/Eastern,QC,Quebec,CA,Canada,
1256,CYSD,Suffield Airport,50.2719,-111.1933,2525,Suffield,,US/Mountain,AB,Alberta,CA,Canada,
1257,CYSF,Stony Rapids Airport,59.25,-105.841,805,Stony Rapids,,Canada/Central,SK,Saskatchewan,CA,Canada,
1258,CYSJ,St. John Airport - NE of Saint John,45.3161,-65.8902,358,Saint John,,Canada/Atlantic,,,CA,Canada,
1259,CYSK,Sanikiluaq Airport - NE of Poste-de-la-Baleine,56.5377,-79.2466,104,Poste-de-la-Baleine,,US/Central,NT,Northwest Territories,CA,Canada,
1260,CYSL,Saint Leonard Airport -SE of St. Leonard,47.1575,-67.8347,793,St. Leonard,,Canada/Atlantic,,,CA,Canada,
1261,CYSM,Fort Smith Airport - NE of Fort Smith,60.0202,-111.9619,671,Fort Smith,,US/Mountain,NT,Northwest Territories,CA,Canada,
1262,CYSN,Niagara District Airport - NE of St. Catherines,43.1916,-79.1716,321,St. Catharines,,US/Eastern,ON,Ontario,CA,Canada,
1263,CYSR,Nanisivik Airport - SW of Nanisivik,72.9822,-84.6136,2106,Nanisivik,,US/Central,NT,Northwest Territories,CA,Canada,
1264,CYSU,Summerside Airport - NE of Miscouche,46.4405,-63.8336,56,Miscouche,,Canada/Atlantic,PE,Prince Edward Island,CA,Canada,
1265,CYSV,Saglek Airport,58.4738,-63.6538,272,Saglek,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1266,CYSY,Sachs Harbour Airport - NW of Sachs Harbour,71.9939,-125.2425,282,Sachs Harbour,,US/Mountain,NT,Northwest Territories,CA,Canada,
1267,CYTE,Cape Dorset Airport - SE of Cape Dorset,64.23,-76.5266,164,Cape Dorset,,US/Mountain,NT,Northwest Territories,CA,Canada,
1268,CYTH,Thompson Airport,55.8033,-97.8625,732,Thompson,,US/Central,MB,Manitoba,CA,Canada,
1269,CYTJ,NW of Terrace Bay,48.8133,-87.0994,950,Terrace Bay,,US/Eastern,ON,Ontario,CA,Canada,
1270,CYTL,NW of Big Trout Lake,53.8175,-89.8969,777,Big Trout Lake,,US/Eastern,ON,Ontario,CA,Canada,
1271,CYTN,Trenton Minicipal Airport - SE of Trenton ,45.6194,-62.6211,319,Trenton,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1272,CYTQ,Tasiujaq - NW of Kuujjuaq,58.6677,-69.9658,121,Kuujjuaq,,US/Eastern,QC,Quebec,CA,Canada,
1273,CYTR,Trenton Airport - SE of Trenton,44.1189,-77.5281,282,Trenton,14464,US/Eastern,ON,Ontario,CA,Canada,
1274,CYTS,Timmins Airport - NW of Timmins,48.5697,-81.3766,967,Timmins,,US/Eastern,ON,Ontario,CA,Canada,
1275,CYTZ,Toronto City Centre Airport - SW of Toronto,43.6275,-79.3961,251,Toronto,,US/Eastern,ON,Ontario,CA,Canada,
1276,CYUA,Shingle Point Airport - SE of Herschel,68.95,-137.2167,125,Herschel,,US/Pacific,YT,Yukon,CA,Canada,
1277,CYUB,Tuktoyaktuk Airport - NW of Tuktouaktuk,69.4333,-133.0264,15,Tuktoyaktuk,,US/Mountain,NT,Northwest Territories,CA,Canada,
1278,CYUI,Cape Young Airport - NW of Bernard Harbour,68.9333,-116.9167,52,Bernard Harbour,,US/Central,NT,Northwest Territories,CA,Canada,
1279,CYUJ,Lady Franklin Point Airport - SE of Bernard Harbour,68.4752,-113.2213,52,Bernard Harbour,,US/Central,NT,Northwest Territories,CA,Canada,
1280,CYUK,Byron Bay Airport - SW of Cambridge Bay ,68.75,-109.067,302,Cambridge Bay,,US/Central,NT,Northwest Territories,CA,Canada,
1281,CYUL,Trudeau Int'l Airport - SW of Montreal ,45.4683,-73.7414,118,Montreal,12959,US/Eastern,QC,Quebec,CA,Canada,
1282,CYUQ,Jenny Lind Island Airport - SE of Cambridge Bay,68.65,-101.7333,59,Cambridge Bay,,US/Central,NT,Northwest Territories,CA,Canada,
1283,CYUR,Gladman Point Airport - NW of Gjoa Haven,68.667,-97.8,46,Gjoa Haven,,US/Central,NT,Northwest Territories,CA,Canada,
1284,CYUS,Shepherd Bay Airport - NE of Gjoa Haven ,68.7958,-93.4183,138,Gjoa Haven,,US/Central,NT,Northwest Territories,CA,Canada,
1285,CYUT,Repulse Bay Airport - SE of Repulse Bay,66.5213,-86.2247,80,Repulse Bay,,US/Mountain,NT,Northwest Territories,CA,Canada,
1286,CYUV,Longstaff Bluff Airport,68.933,-75.283,46,Longstaff Bluff,,US/Mountain,NT,Northwest Territories,CA,Canada,
1287,CYUX,Hall Beach Airport - SW of Hall Beach,68.7761,-81.2436,27,Hall Beach,,US/Central,NT,Northwest Territories,CA,Canada,
1288,CYUY,Rouyn Airport - SE of McWatters,48.2061,-78.8356,988,McWatters,,US/Eastern,QC,Quebec,CA,Canada,
1289,CYVC,La Ronge Airport - NE of La Ronge,55.1514,-105.2619,1243,La Ronge,,Canada/Central,SK,Saskatchewan,CA,Canada,
1290,CYVM,Qikiqtarjuaq - NW of Broughton Island Airport,67.5466,-64.0317,18,Broughton Island,,US/Central,NT,Northwest Territories,CA,Canada,
1291,CYVN,Cape Dyer Airport - SW of Cape Dyer,66.583,-61.617,1289,Cape Dyer,,US/Central,NT,Northwest Territories,CA,Canada,
1292,CYVO,Val D'Or Airport - SE of Val D'Or,48.0533,-77.7227,1107,Val D'Or,,US/Eastern,QC,Quebec,CA,Canada,
1293,CYVP,Kuujjuaq Airport- SW of Kuujjuaq,58.0961,-68.4269,121,Kuujjuaq,,US/Eastern,QC,Quebec,CA,Canada,
1294,CYVQ,Norman Wells Airport - NW of Norman Wells,65.2825,-126.8003,240,Norman Wells,,US/Mountain,NT,Northwest Territories,CA,Canada,
1295,CYVR,Vancouver International - NW of Richmond,49.183,-123.1682,13,Vancouver,98281,US/Pacific,BC,British Columbia,CA,Canada,
1296,CYVT,SE of Buffalo Narrows,55.8419,-108.4175,1444,Buffalo Narrows,,Canada/Central,SK,Saskatchewan,CA,Canada,
1297,CYVV,Wiarton Airport,44.7458,-81.1072,728,Wiarton,,US/Eastern,ON,Ontario,CA,Canada,
1298,CYWA,Petawawa Airport - NW of Petawawa,45.9522,-77.3192,427,Petawawa,,US/Eastern,ON,Ontario,CA,Canada,
1299,CYWG,Winnipeg International Airport - NW of Winnipeg,49.9,-97.2333,784,Winnipeg,56740,US/Central,MB,Manitoba,CA,Canada,
1300,CYWH,Victoria Inner Harbour Airport - SW of Victoria,48.4227,-123.3874,33,Victoria Harbour,,US/Pacific,BC,British Columbia,CA,Canada,
1301,CYWJ,Fort Franklin Airport - NE of Deline,65.2105,-123.4358,698,Deline,,US/Mountain,NT,Northwest Territories,CA,Canada,
1302,CYWK,Wabush Airport - SE of Labrador City,52.9219,-66.8644,1808,Labrador City,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1303,CYWL,Williams Lake Airport - NE of Williams Lake,52.183,-122.0541,3085,Williams Lake,,US/Pacific,BC,British Columbia,CA,Canada,
1304,CYWO,Lupin Airport,65.7591,-111.2499,1608,Lupin,,US/Central,NT,Northwest Territories,CA,Canada,
1305,CYWV,Wainwright Airport - SW of Wainwright,52.7958,-110.8574,2230,Wainwright,,US/Mountain,AB,Alberta,CA,Canada,
1306,CYWY,Wrigley Airport - SE of Wrigley,63.2094,-123.4366,489,Wrigley,,US/Mountain,NT,Northwest Territories,CA,Canada,
1307,CYXC,Cranbrook Airport - NE of Marysville,49.6122,-115.7819,3084,Marysville,,US/Pacific,BC,British Columbia,CA,Canada,
1308,CYXD,Edmonton City Center Airport,53.5725,-113.5255,2200,Edmonton,,US/Mountain,AB,Alberta,CA,Canada,
1309,CYXE,Saskatoon Airport - John G. Diefenbaker Int'l - NW of Saskatoon,52.17,-106.6912,1654,Saskatoon,,Canada/Central,SK,Saskatchewan,CA,Canada,
1310,CYXH,Medicine Hat Airport - SW of Medicine Hat,50.0188,-110.7208,2352,Medicine Hat,,US/Mountain,AB,Alberta,CA,Canada,
1311,CYXJ, North Peace  -  NW of Baldonnel,56.2467,-120.7371,2280,Fort St. John,,US/Pacific,,,CA,Canada,
1312,CYXL,Sioux Lookout Airport - NE of Sioux Lookout,50.1139,-91.9053,1257,Sioux Lookout,,US/Eastern,ON,Ontario,CA,Canada,
1313,CYXN,Whale Cove Airport - NW of Whale Cove,62.233,-92.6,66,Whale Cove,,US/Central,NT,Northwest Territories,CA,Canada,
1314,CYXP,Pangnirtung Airport - SW of Pangnirtung,66.145,-65.7136,79,Pangnirtung,,US/Eastern,QC,Quebec,CA,Canada,
1315,CYXQ,Beaver Creek Airport - NW of Beaver Creek,62.41,-140.867,2123,Beaver Creek,,US/Pacific,YT,Yukon,CA,Canada,
1316,CYXR,Earlton Timiskaming Regional  Airport - SW of Earlton,47.695,-79.8488,798,Earlton,,US/Eastern,ON,Ontario,CA,Canada,
1317,CYXS,Prince George Airport - SE of Prince George,53.8894,-122.6788,2267,Prince George,,US/Pacific,BC,British Columbia,CA,Canada,
1318,CYXT,Terrace-Kitimat Airport - SE of Terrace,54.4664,-128.5775,712,Terrace,,US/Pacific,BC,British Columbia,CA,Canada,
1319,CYXU,London International Airport NE of London,43.033,-81.1511,912,London,,US/Eastern,ON,Ontario,CA,Canada,
1320,CYXX,Abbotsford International Airport - Sw of Abbotsford,49.0252,-122.3605,195,Abbotsford,,US/Pacific,BC,British Columbia,CA,Canada,
1321,CYXY,Whitehorse International Airport  - SW of Whitehorse,60.7094,-135.0672,2316,Whitehorse,,US/Pacific,YT,Yukon,CA,Canada,
1322,CYXZ,Wawa Airport - SW of Wawa,47.9666,-84.7866,942,Wawa,,US/Eastern,ON,Ontario,CA,Canada,
1323,CYYB,North Bay - Jack Garland Airport - NE of North Bay,46.3636,-79.4227,125,North Bay,,US/Eastern,ON,Ontario,CA,Canada,
1324,CYYC,Calgary International Airport - NE of Calgary ,51.1139,-114.0203,3556,Calgary,,US/Mountain,AB,Alberta,CA,Canada,
1325,CYYD,Smithers Airport - NW of Smithers,54.8241,-127.1827,1712,Smithers,,US/Pacific,BC,British Columbia,CA,Canada,
1326,CYYE,Fort Nelson Airport - NE of Fort Nelson,58.8364,-122.5972,1253,Fort Nelson,,US/Pacific,BC,British Columbia,CA,Canada,
1327,CYYF,Penticton Regional Airport - SW of Penticton,49.4599,-119.6057,1129,Penticton,98844,US/Pacific,BC,British Columbia,CA,Canada,
1328,CYYG,Charlottetown Airport,46.29,-63.1211,160,Charlottetown,,Canada/Atlantic,PE,Prince Edward Island,CA,Canada,
1329,CYYH,Spence Bay Airport - NW of Taloyoak,69.5466,-93.5766,92,Taloyoak,,US/Central,NT,Northwest Territories,CA,Canada,
1330,CYYJ,Victoria International Airport - SW of Sidney,48.6417,-123.4333,62,Sidney,98250,US/Pacific,BC,British Columbia,CA,Canada,
1331,CYYL,Lynn Lake Airport - SW of Lynn Lake,56.8638,-101.0761,1170,Lynn Lake,,US/Central,MB,Manitoba,CA,Canada,
1332,CYYN,Swift Current Airport - SE of Swift Current,50.2919,-107.6905,2680,Swift Current,,Canada/Central,SK,Saskatchewan,CA,Canada,
1333,CYYQ,Churchill Airport - SE of Churchhill,58.7392,-94.0664,95,Churchill,,US/Central,XX,XXX,CA,Canada,
1334,CYYR,Goose Bay Airport - NW of Happy Valley Goose Bay,53.3191,-60.4258,160,Happy Valley-Goose Bay,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1335,CYYT,Saint John's International Airport - NW of St. John's,47.6222,-52.7428,463,St. John's,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1336,CYYU,Kapuskasing Airport - SW of Kapuskasing,49.4139,-82.4675,745,Kapuskasing,,US/Eastern,ON,Ontario,CA,Canada,
1337,CYYW,Armstrong Airport - SE of Armstong Station,50.2902,-88.9097,1158,Armstrong Station,,US/Eastern,ON,Ontario,CA,Canada,
1338,CYYY,Mont Joli Airport - NW of Mont Joli,48.6086,-68.208,172,Mont Joli,,US/Eastern,QC,Quebec,CA,Canada,
1339,CYYZ,Toronto - Lester B. Pearson International Airport - NE of Mississauga ,43.6772,-79.6306,568,Mississauga ,14174,US/Eastern,ON,Ontario,CA,Canada,
1340,CYZE,Gore Bay-Manitoulin Airport - SW of Gore Bay,45.8852,-82.5677,635,Gore Bay,,US/Eastern,ON,Ontario,CA,Canada,
1341,CYZF,Yellowknife Airport - NW of Yellowknife,62.4628,-114.4403,676,Yellowknife,,US/Central,NT,Northwest Territories,CA,Canada,
1342,CYZG,Salliut Airport - SW of Salliut,62.1791,-75.6666,742,Salliut,,US/Eastern,QC,Quebec,CA,Canada,
1343,CYZH,Slave Lake Airport - NW of Slave Lake,55.293,-114.7772,1912,Slave Lake,,US/Mountain,AB,Alberta,CA,Canada,
1344,CYZP,Sandspit Airport - NE of Sandspit,53.2543,-131.8138,21,Sandspit,,US/Pacific,BC,British Columbia,CA,Canada,
1345,CYZR,Sarnia Chris Hatfield Airport - NE of Sarnia,42.9951,-82.3073,594,Sarnia,,US/Eastern,ON,Ontario,CA,Canada,
1346,CYZS,Coral Harbour Airport - NW of Coral Harbour,64.1933,-83.3594,210,Coral Harbour,,US/Central,NT,Northwest Territories,CA,Canada,
1347,CYZT,Port Hardy Airport - SE of Port Hardy,50.6803,-127.3661,72,Port Hardy,,US/Pacific,BC,British Columbia,CA,Canada,
1348,CYZU,Whitecourt Airport - NW of Whitecourt,54.1438,-115.7866,2567,Whitecourt,,US/Mountain,AB,Alberta,CA,Canada,
1349,CYZV,Sept-Iles Airport - NE of Sept-Iles,50.2233,-66.2656,180,Sept-Iles,,US/Eastern,QC,Quebec,CA,Canada,
1350,CYZW,Teslin Airport - NW of Teslin,60.1727,-132.7427,2313,Teslin,,US/Pacific,YT,Yukon,CA,Canada,
1351,CYZX,Greenwood CFB - NE of Greenwood,44.9846,-64.912,92,Greenwood,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
1352,CYZY,Mackenzie Airport - SW of Mackenzie,55.3044,-123.1322,2264,Mackenzie,,US/Pacific,BC,British Columbia,CA,Canada,
1353,CZAG,La Grande IV Readac - SE of Kanaaupscow,53.7547,-73.6752,1005,Kanaaupscow,,US/Eastern,QC,Quebec,CA,Canada,
1354,CZBF,Bathurst Regional Airport - NW of Bathurst,47.6292,-65.7483,194,Bathurst,,Canada/Atlantic,XX,XXX,CA,Canada,
1355,CZCP,Cape Parry Airport - SW of Cape Parry,70.1657,-124.7167,285,Cape Parry,,US/Mountain,NT,Northwest Territories,CA,Canada,
1356,CZDI,NW of Churchill Falls,53.5578,-64.0939,1444,Churchill Falls,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1357,CZED,Edmonton Stony Plain/Test,53.5455,-113.9183,2333,NW of Spruce Grove,,US/Mountain,AB,Alberta,CA,Canada,
1358,CZEM,Eastmain River Airport - SW of Eastmain ,52.2264,-78.5225,23,Eastmain,,US/Eastern,QC,Quebec,CA,Canada,
1359,CZFA,Faro Airport - NW of Faro,62.2075,-133.3758,2351,Faro,,US/Pacific,YT,Yukon,CA,Canada,
1360,CZFM,Fort McPherson Airport - SW of Fort McPherson,67.4075,-134.8605,116,Fort McPherson,,US/Mountain,NT,Northwest Territories,CA,Canada,
1361,CZFN,Fort Norman Airport - NW of Fort Norman,64.917,-125.567,332,Fort Norman,,US/Mountain,NT,Northwest Territories,CA,Canada,
1362,CZHP,High Prairie Airport - SE of High Prairie,55.3936,-116.4752,1974,High Prairie,,US/Mountain,AB,Alberta,CA,Canada,
1363,CZNB,North Bay Readac - SE of North Bay in Algonquin Provicial Park.,46,-79,1194,North Bay,,US/Eastern,ON,Ontario,CA,Canada,
1364,CZOC,SW of Old Crow,67.5705,-139.83,824,Old Crow,,US/Pacific,,,CA,Canada,
1365,CZPC,Pincher Creek Airport - NW of Pincher Creek,49.5205,-113.9972,3903,Pincher Creek,,US/Mountain,AB,Alberta,CA,Canada,
1366,CZPK,Paulatuk Airport - NW of Paulatuk,69.35,-124.5,20,Paulatuk,,US/Central,NT,Northwest Territories,CA,Canada,
1367,CZRP,Rea Point - NW of Resolute,75.37,-104.28,49,Resolute,,US/Central,NT,Northwest Territories,CA,Canada,
1368,CZST,Stewart Airport - SE of Stewart,55.9333,-129.9833,24,Stewart,,US/Pacific,BC,British Columbia,CA,Canada,
1369,CZUB,NW of Tuktoyaktuk,69.4333,-133.0263,15,Tuktoyaktuk,,US/Central,NT,Northwest Territories,CA,Canada,
1371,CZUM,NW of Churchill Falls,53.5619,-64.1064,1444,Churchill Falls,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
1372,CZVL,Edmonton Villeneuve - NW of Edmonton,53.6675,-113.8544,2252,Edmonton,,US/Mountain,AB,Alberta,CA,Canada,
1373,CZVV,Wiarton Readac - NE of Wiarton,44.7458,-81.1072,729,Wiarton,,US/Eastern,ON,Ontario,CA,Canada,
1374,CZWN,Wainwright CFB - SW of Wainwright,52.8306,-111.1006,2250,Wainwright,,US/Mountain,AB,Alberta,CA,Canada,
1375,CZXS,Prince George Rawinsonde - SW of Prince George,53.9,-122.7909,1972,Prince George,,US/Pacific,BC,British Columbia,CA,Canada,
2668,KAPA,Centennial Airport,39.5599,-104.8484,5883,Englewood,80112,US/Mountain,CO,Colorado,US,United States of America,
51210,KCQF,H L Sonny Callahan Airport - Fair Hope Municipal Airport SE of Point Clear,30.4605,-87.877,91,Fair Hope,36532,US/Central,AL,Alabama,US,United States of America,Baldwin
48100,KBAN,Ban Farn Airport,30.4265,-87.4708,80,Lillian,36530,US/Central,AL,Alabama,US,United States of America,Baldwin
24180,KJKA,Jack Edwards Airport,30.29,-87.67,16,Gulf Shores,36547,US/Eastern,AL,Alabama,US,United States of America,Baldwin
34610,KEUF,NE of Eufaula,31.95,-85.13,285,Eufaula,31754,US/Eastern,AL,Alabama,US,United States of America,Barbour
30817,KPRN,NE of Greenville,31.8457,-86.6107,453,Greenville,36037,US/Eastern,AL,Alabama,US,United States of America,Butler
2658,KANB,Anniston Metropolitan Airport,33.58,-85.85,600,Anniston,36201,US/Central,AL,Alabama,US,United States of America,Calhoun
3381,KGZH,Middleton Field,31.42,-87.03,256,Evergreen,36432,US/Central,AL,Alabama,US,United States of America,Conecuh
29073,K0J4,Florara Municipal Airport,31.0425,-86.3117,315,Florara,32538,US/Central,AL,Alabama,US,United States of America,Covington
57720,KCMD,Cullman Regional Airport-Folsom Field - NE of Vinemount,34.2686,-86.858,969,Cullman,35179,US/Central,AL,Alabama,US,United States of America,Cullman
11197,K3A1,,34.26,-86.86,294,,35179,America/Chicago,,,,,Cullman
4135,KOZR,Cairns Air Force Base,31.28,-85.72,299,Ozark,36322,US/Central,AL,Alabama,US,United States of America,Dale
3041,KDHN,Dothan Airport,31.32,-85.45,371,Dothan,36350,US/Central,AL,Alabama,US,United States of America,Dale
11641,K4A9,Isbell Field,34.47,-85.72,267,Fort Payne,35968,US/Eastern,AL,Alabama,US,United States of America,Dekalb
3296,KGAD,Gadsden Municipal Weather Reporting Station,33.9726,-86.0891,568,Gadsen,35906,US/Central,AL,Alabama,US,United States of America,Etowah
54801,MM22,Bill Pugh Field Airport,34.445,-87.7116,723,Russellville,35654,US/Central,AL,Alabama,US,United States of America,Franklin
2764,KBHM,Birmingham International Airport,33.5655,-86.7449,630,Birmingham,35212,US/Central,AL,Alabama,US,United States of America,Jefferson
3891,KMSL,North West Alabama Regional Airport,34.75,-87.62,551,Muscle Shoals,35661,US/Central,AL,Alabama,US,United States of America,Lauderdale
45309,K9A4,Courtland Airport,34.6593,-87.3488,588,CourtLand,35618,US/Central,AL,Alabama,US,United States of America,Lawrence
2707,KAUO,Auburn/Opelika Airport,32.62,-85.43,774,Auburn,36849,US/Central,AL,Alabama,US,United States of America,Lee
3025,KDCU,Pryor Field,34.66,-86.94,581,Decatur,35671,US/Central,AL,Alabama,US,United States of America,Limestone
6437,KMDQ,Madison County Executive Airport,34.86,-86.56,230,Meridianville,35759,US/Eastern,AL,Alabama,US,United States of America,Madison
15213,KHUA,Redstone Army Airfield,34.6786,-86.6847,685,Huntsville,35808,US/Central,AL,Alabama,US,United States of America,Madison
